Level 1,Level 2,Level 3,KO,ID
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K09548,YJL179W
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K01336,YEL060C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K13289,YMR297W
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,sce_YKL117W,YKL117W
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K09540,YOR254C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K03283,YAL005C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K03283,YLL024C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K03283,YBL075C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K03283,YER103W
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K03283,YDL229W
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K03283,YNL209W
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K04043,YJR045C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K09485,YPL106C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K09485,YBR169C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,sce_YHR064C,YHR064C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K09553,YOR027W
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K09493,YDR212W
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K03671,YLR043C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K03671,YGR209C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K09503,YNL064C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K04798,YLR200W
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K06009,YLR120C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K08956,YMR089C
Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,K09522,YGR285C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11314,YDR448W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11370,YOR023C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11371,YCR082W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11556,YBR211C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11400,YJL081C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11672,YNL059C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11662,YLR085C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11767,YPR034W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11673,YOR141C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11768,YMR033W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K10753,YJL115W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11684,YLR399C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11684,YDL070W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06676,YBL097W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K02178,YGR188C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K02180,YOR026W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K10751,YML102W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11574,YGR140W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11367,YER164W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11273,YPL008W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11551,YDR254W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K10998,YMR048W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11576,YMR094W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11269,YMR078C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11501,YLR381W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11274,YPR135W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11270,YHR191C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11568,YBR233W-A
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11569,YDR320C-A
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11594,YPL119C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11271,YCL016C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11594,YOR204W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11427,YDR440W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11560,YIR010W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K10413,YKR054C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11397,YDR359C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11339,YPR023C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11398,YEL018W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11344,YJR082C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11399,YNL136W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11268,YFR027W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11374,YGR200C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K07739,YPL086C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11375,YPL101W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11377,YMR312W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11322,YFL024C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11304,YOR244W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06062,YGR252W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11303,YPL001W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K10752,YEL056W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11407,YNL021W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11362,YPL254W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11254,YBR009C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11254,YNL030W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11275,YPL127C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11253,YBR010W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11253,YNL031C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11372,YLL022C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11293,YBL008W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11434,YBR034C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11483,YGL194C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11484,YPL116W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11571,YKL138C-A
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11251,YDR225W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11251,YBL003C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11252,YDR224C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11252,YBL002W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11769,YCR020W-B
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11251,YOL012C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11675,YFL013C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11676,YNL215W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11677,YLR052W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11678,YOR189W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11679,YER092W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11667,YEL044W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11376,YHR187W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11373,YLR384C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11665,YGL150C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K08850,YPL209C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06671,YIL026C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11764,YBL006C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06679,YGL086W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K02537,YJL030W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06670,YDL003W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11497,YKL089W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K08866,YDL028C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11272,YCL061C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K03495,YGL236C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11559,YAL034W-A
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11279,YKR048C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11680,YDL002C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11562,YJR112W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11761,YMR091C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11561,YPL233W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11380,YPR031W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11555,YGR179C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K10415,YDR488C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11267,YMR076C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06067,YNL330C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11756,YGR056W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11756,YLR357W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11758,YDR303C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11758,YHR056C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11759,YKR008W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11766,YLR033W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11760,YCR052W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11762,YFR037C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11763,YML127W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11369,YGL252C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K04499,YDR190C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11338,YPL235W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11402,YDR181C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06672,YDR180W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11422,YHR119W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11423,YJL168C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11770,YLR321C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11363,YPL047W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11364,YCL010C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11365,YGL066W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11644,YOL004W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06636,YFL008W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06674,YFR031C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06669,YJL074C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06675,YLR086W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11775,YNR023W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11786,YOR290C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11648,YBR289W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11773,YHL025W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11361,YOL148C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11313,YDR392W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11292,YGR116W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11359,YBR081C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11360,YLR055C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11786,YIL126W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11368,YBR111W-A
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11682,YAL011W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11324,YGR002C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11683,YLR385C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11771,YPL016W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11772,YJL176C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11776,YFL049W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11681,YDR334W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K10997,YNL273W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K08874,YHR099W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11663,YML041C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11664,YDR485C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11341,YNL107W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06678,YDR325W
Genetic Information Processing,DNA Maintenance,Chromosome-related,K06677,YLR272C
Genetic Information Processing,DNA Maintenance,Chromosome-related,K11379,YOR064C
Metabolism,Biosynthesis,Cofactor biosynthesis,K13950,YNR033W
Metabolism,Biosynthesis,Cofactor biosynthesis,K03800,YJL046W
Metabolism,Biosynthesis,Cofactor biosynthesis,K05956,YPR176C
Metabolism,Biosynthesis,Cofactor biosynthesis,K14050,YJL031C
Metabolism,Biosynthesis,Cofactor biosynthesis,K01012,YGR286C
Metabolism,Biosynthesis,Cofactor biosynthesis,K01935,YNR057C
Metabolism,Biosynthesis,Cofactor biosynthesis,K00767,YFR047C
Metabolism,Biosynthesis,Cofactor biosynthesis,K01942,YDL141W
Metabolism,Biosynthesis,Cofactor biosynthesis,K00804,YPL069C
Metabolism,Biosynthesis,Cofactor biosynthesis,K00868,YEL029C
Metabolism,Biosynthesis,Cofactor biosynthesis,K00868,YNR027W
Metabolism,Biosynthesis,Cofactor biosynthesis,K09680,YDR531W
Metabolism,Biosynthesis,Cofactor biosynthesis,K01922,YIL083C
Metabolism,Biosynthesis,Cofactor biosynthesis,K01598,YKL088W
Metabolism,Biosynthesis,Cofactor biosynthesis,K02201,YGR277C
Metabolism,Biosynthesis,Cofactor biosynthesis,K00859,YDR196C
Metabolism,Biosynthesis,Cofactor biosynthesis,K06134,YOR125C
Metabolism,Biosynthesis,Cofactor biosynthesis,K11713,YGL155W
Metabolism,Biosynthesis,Cofactor biosynthesis,K05355,YBR003W
Metabolism,Biosynthesis,Cofactor biosynthesis,K06125,YNR041C
Metabolism,Biosynthesis,Cofactor biosynthesis,K00591,YOL096C
Metabolism,Biosynthesis,Cofactor biosynthesis,K06127,YML110C
Metabolism,Biosynthesis,Cofactor biosynthesis,K06126,YGR255C
Metabolism,Biosynthesis,Cofactor biosynthesis,K01764,YAL039C
Metabolism,Biosynthesis,Cofactor biosynthesis,K01764,YKL087C
Metabolism,Biosynthesis,Cofactor biosynthesis,K01078,YDL024C
Metabolism,Biosynthesis,Cofactor biosynthesis,K00606,YBR176W
Metabolism,Biosynthesis,Cofactor biosynthesis,K00787,YJL167W
Metabolism,Biosynthesis,Cofactor biosynthesis,K00938,YMR220W
